clave_emision,anio,unidad_sectorial_agregada,modulo,categoria_ipcc,categoria_nombre,producto_std,metodo_asignacion,unidad_origen_psut,psut_side,psut_block_code,source_record_id,actividad_base_tj,actividad_emisiones_tj,grupo_factor,tratamiento_co2,anio_factor,estado_factor,ef_co2_kg_tj,ef_ch4_kg_tj,ef_n2o_kg_tj,gas_fuente,emision_fuente_kt_gas,co2_directo_kt,co2_biogenico_memo_kt,ch4_kt,n2o_kt,co2e_kt,estado_resultado,clave_notacion,metodo_calculo,fuente_id_actividad,fuente_id_factor,nota
EM|2023|BEV2_01454,2023,IND_BEN,COMBUSTION,1.A.2,Industrias manufactureras y construcción,GAS,USO_IND_BEN,IND_BEN,Use,E,BEV2_01454,1774.6645,1774.6645,COMB_GAS,FOSIL,2022,PRX,69300,3,0.6,,,122.98424985,0,0.0053239935,0.0010647987,123.4154933235,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gasolina para motores; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Gasolina para motores; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Gasolina para motores; gas N2O]."
EM|2023|BEV2_01468,2023,IND_BEN,COMBUSTION,1.A.2,Industrias manufactureras y construcción,GLP,USO_IND_BEN,IND_BEN,Use,E,BEV2_01468,4997.8782,4997.8782,COMB_GLP,FOSIL,2022,PRX,63100,1,0.1,,,315.36611442,0,0.0049978782,0.00049978782,315.6384987819,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gases licuados de petróleo; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Gases licuados de petróleo; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.22, p. 62; fila Gases licuados de petróleo; gas N2O]."
EM|2023|BEV2_01355,2023,SERV,COMBUSTION,1.A.4.a,Comercial e institucional,LENA,USO_SERV,SERV,Use,E,BEV2_01355,9977.3387,9977.3387,BIOMASS,BIOGENICO,2022,PRX,111999.999773152,299.999999579911,3.99999950429495,,,0,1117.46193213666,2.99320160580863,0.0399093498541828,94.3856226740001,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2023|BEV2_01425,2023,SERV,COMBUSTION,1.A.4.a,Comercial e institucional,ELEC,USO_SERV,SERV,Use,E,BEV2_01425,11459.0049,11459.0049,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01453,2023,SERV,COMBUSTION,1.A.4.a,Comercial e institucional,GAS,USO_SERV,SERV,Use,E,BEV2_01453,443.6516,443.6516,COMB_GAS,FOSIL,2022,PRX,69300,10,0.6,,,30.74505588,0,0.004436516,0.00026619096,30.9398189324,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gasolina para motores; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gasolina para motores; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gasolina para motores; gas N2O]."
EM|2023|BEV2_01467,2023,SERV,COMBUSTION,1.A.4.a,Comercial e institucional,GLP,USO_SERV,SERV,Use,E,BEV2_01467,499.7762,499.7762,COMB_GLP,FOSIL,2022,PRX,63100,5,0.1,,,31.53587822,0,0.002498881,4.997762E-005,31.6190909573,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gases licuados de petróleo; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gases licuados de petróleo; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.33, p. 70; fila Gases licuados de petróleo; gas N2O]."
EM|2023|BEV2_01409,2023,TR_BEN,COMBUSTION,1.A.3,Transporte,DOIL,USO_TR_BEN,TR_BEN,Use,E,BEV2_01409,79208.892,79208.892,COMB_DOIL,FOSIL,2022,PRX,74100.000087609,3.8999999552578,3.8999999552578,,,5869.37890413941,0,0.30891467525602,0.30891467525602,5959.89090398942,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,Origen de factores: CO2: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C22; EM=H22; IEF=E22]; CH4: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C22; EM=I22; IEF=F22]; N2O: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C22; EM=J22; IEF=G22].
EM|2023|BEV2_01423,2023,TR_BEN,COMBUSTION,1.A.3,Transporte,ELEC,USO_TR_BEN,TR_BEN,Use,E,BEV2_01423,11.5619,11.5619,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2023|BEV2_01451,2023,TR_BEN,COMBUSTION,1.A.3,Transporte,GAS,USO_TR_BEN,TR_BEN,Use,E,BEV2_01451,86608.1594,86608.1594,COMB_GAS,FOSIL,2022,PRX,69300.6912813097,32.9679032524748,3.19881485400936,,,6002.00531702186,0,2.85528941997411,0.27704346676713,6155.36993947443,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,Origen de factores: CO2: UNFCCC_GTM_CRT_2024 [PRX; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C17+C21; EM=H17+H21; IEF=E17+E21]; CH4: UNFCCC_GTM_CRT_2024 [PRX; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C17+C21; EM=I17+I21; IEF=F17+F21]; N2O: UNFCCC_GTM_CRT_2024 [PRX; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C17+C21; EM=J17+J21; IEF=G17+G21].
EM|2023|BEV2_01465,2023,TR_BEN,COMBUSTION,1.A.3,Transporte,GLP,USO_TR_BEN,TR_BEN,Use,E,BEV2_01465,249.8881,249.8881,COMB_GLP,FOSIL,2022,PRX,63100.0002354194,61.9999810820671,0.200001027744971,,,15.7679391688285,0,0.0154930574726337,4.99778768212381E-005,16.2149889154199,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,Origen de factores: CO2: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C23; EM=H23; IEF=E23]; CH4: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C23; EM=I23; IEF=F23]; N2O: UNFCCC_GTM_CRT_2024 [OBS; GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx; Table1.A(a)s3; AD=C23; EM=J23; IEF=G23].
EM|2023|BEV2_01479,2023,TR_BEN,COMBUSTION,1.A.3,Transporte,KER,USO_TR_BEN,TR_BEN,Use,E,BEV2_01479,5262.7561,5262.7561,COMB_KER,FOSIL,2022,PRX,71500,0.5,2,,,376.28706115,0,0.00263137805,0.0105255122,379.1500004684,CAL,,ACTIVIDAD_X_FE,MEM_BEN,IPCC_2006_GL,"Origen de factores: CO2: IPCC_2006_GL [PRX; Volumen 2, capítulo 3, tabla 3.6.4, p. 3.64; fila Jet Kerosene; gas CO2]; CH4: IPCC_2006_GL [PRX; Volumen 2, capítulo 3, tabla 3.6.5, p. 3.64; fila All fuels; gas CH4]; N2O: IPCC_2006_GL [PRX; Volumen 2, capítulo 3, tabla 3.6.5, p. 3.64; fila All fuels; gas N2O]."
EM|2023|AGR|3.A|CH4,2023,A,AGRICULTURA,3.A,Fermentación entérica,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.A|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,CH4,176.352160063432,0,0,176.352160063432,0,4937.86048177609,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.B|CH4,2023,A,AGRICULTURA,3.B,Gestión del estiércol,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.B|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,CH4,6.2546020755056,0,0,6.2546020755056,0,175.128858114157,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.B|N2O,2023,A,AGRICULTURA,3.B,Gestión del estiércol,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.B|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,N2O,0.919475634584942,0,0,0,0.919475634584942,243.66104316501,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.C|CH4,2023,A,AGRICULTURA,3.C,Cultivo de arroz,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.C|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,CH4,0.848458309506044,0,0,0.848458309506044,0,23.7568326661692,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.D|N2O,2023,A,AGRICULTURA,3.D,Suelos agrícolas,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.D|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,N2O,3.27268600462878,0,0,0,3.27268600462878,867.261791226627,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.E|CH4,2023,A,AGRICULTURA,3.E,Quema prescrita de sabanas,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.E|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,CH4,4.44603238561801,0,0,4.44603238561801,0,124.488906797304,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.E|N2O,2023,A,AGRICULTURA,3.E,Quema prescrita de sabanas,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.E|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,N2O,0.405942087382514,0,0,0,0.405942087382514,107.574653156366,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.F|CH4,2023,A,AGRICULTURA,3.F,Quema de residuos agrícolas en el campo,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.F|CH4,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,CH4,4.50467047050024,0,0,4.50467047050024,0,126.130773174007,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.F|N2O,2023,A,AGRICULTURA,3.F,Quema de residuos agrícolas en el campo,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.F|N2O,,,AGRICULTURA_CRT,NO_APLICA,2022,PRX,,,,N2O,0.116787752938896,0,0,0,0.116787752938896,30.9487545288075,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.G|NO,2023,A,AGRICULTURA,3.G,Encalado,,SIN_CALCULO_NO,A,,,AGR|2023|3.G|NO,,,NO,NO_APLICA,2022,NO,,,,NO,,,,,,,NO,NO,SIN_CALCULO_NO,BANGUAT_SCN_2013,,
EM|2023|AGR|3.H|CO2,2023,A,AGRICULTURA,3.H,Aplicación de urea,,PROXY_VAB_DESDE_2022,A,,,AGR|2023|3.H|CO2,,,AGRICULTURA_CRT,FOSIL,2022,PRX,,,,CO2,32.8360381752574,32.8360381752574,0,0,0,32.8360381752574,PRX,,EMISION_2022_X_RATIO_VAB,BANGUAT_SCN_2013,UNFCCC_GTM_CRT_2024,
EM|2023|AGR|3.I|NO,2023,A,AGRICULTURA,3.I,Otros fertilizantes que contienen carbono,,SIN_CALCULO_NO,A,,,AGR|2023|3.I|NO,,,NO,NO_APLICA,2022,NO,,,,NO,,,,,,,NO,NO,SIN_CALCULO_NO,BANGUAT_SCN_2013,,
EM|2023|AGR|3.J|NO,2023,A,AGRICULTURA,3.J,Otros,,SIN_CALCULO_NO,A,,,AGR|2023|3.J|NO,,,NO,NO_APLICA,2022,NO,,,,NO,,,,,,,NO,NO,SIN_CALCULO_NO,BANGUAT_SCN_2013,,
EM|2024|BEV2_01611,2024,A,COMBUSTION,1.A.4.c,"Agricultura, silvicultura y pesca",LENA,FRONTERA_LENA_A,A,Supply,C,BEV2_01611,342603.9638,342603.9638,NO,BIOGENICO,2022,NO,,,,,,,,,,,NO,,SIN_CALCULO_NO,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2024|BEV2_01541,2024,B,FUGITIVAS,1.B.1.a,Minería de carbón,CRBN,EXTRACCION_B,ENV,Supply,A,BEV2_01541,0,0,NO,FOSIL,2022,NO,,,,,,,,,,,NO,,SIN_CALCULO_NO,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2024|BEV2_01583,2024,B,FUGITIVAS,1.B.2.b.ii,Producción y mejoramiento de gas natural,GN,EXTRACCION_B,ENV,Supply,A,BEV2_01583,736.0108,736.0108,NO,FOSIL,2022,NO,,,,,,,,,,,NO,,SIN_CALCULO_NO,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2024|BEV2_01625,2024,B,FUGITIVAS,1.B.2.a.ii,Producción y mejoramiento de petróleo,PETR,EXTRACCION_B,ENV,Supply,A,BEV2_01625,10735.3113,10735.3113,FUGITIVA_PETROLEO,FOSIL,2022,PRX,0.00676909343060816,0.0928778003966022,,,,7.26683251963636E-005,0,0.000997072100116788,,0.0279906871284664,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,CO2e parcial: N2O sin factor numérico; el total incluye solo los gases cuantificados.
EM|2024|BEV2_01518,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,BCANA,GENERACION_CENTRAL,ENER,Use,E,BEV2_01518,49781.0096,49781.0096,COMB_BCANA,BIOGENICO,2022,PRX,100000,30,4,,,0,4978.10096,1.493430288,0.1991240384,94.58391824,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otra biomasa sólida primaria; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas N2O]."
EM|2024|BEV2_01519,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,BCANA,AUTOPRODUCCION,ENER,Use,E,BEV2_01519,27357.7794,27357.7794,COMB_BCANA,BIOGENICO,2022,PRX,100000,30,4,,,0,2735.77794,0.820733382,0.1094311176,51.97978086,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otra biomasa sólida primaria; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otra biomasa sólida primaria; gas N2O]."
EM|2024|BEV2_01532,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,BIOGAS,GENERACION_CENTRAL,ENER,Use,E,BEV2_01532,355.9206,355.9206,COMB_BIOGAS,BIOGENICO,2022,PRX,54600,1,0.1,,,0,19.43326476,0.0003559206,3.559206E-005,0.0193976727,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gas de vertedero; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Gas de vertedero; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Gas de vertedero; gas N2O]."
EM|2024|BEV2_01546,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,CRBN,GENERACION_CENTRAL,ENER,Use,E,BEV2_01546,34437.3225,34437.3225,COMB_CRBN,FOSIL,2022,PRX,98300,1,1.5,,,3385.18880175,0,0.0344373225,0.05165598375,3399.84188247375,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otro carbón bituminoso*; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas N2O]."
EM|2024|BEV2_01547,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,CRBN,AUTOPRODUCCION,ENER,Use,E,BEV2_01547,1688.9089,1688.9089,COMB_CRBN,FOSIL,2022,PRX,98300,1,1.5,,,166.01974487,0,0.0016889089,0.00253336335,166.73837560695,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Otro carbón bituminoso*; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Otro carbón bituminoso; gas N2O]."
EM|2024|BEV2_01560,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,EOLICA,GENERACION_CENTRAL,ENER,Use,B,BEV2_01560,1044.9866,1044.9866,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01574,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,GEOE,GENERACION_CENTRAL,ENER,Use,B,BEV2_01574,11449.0698,11449.0698,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01588,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,GN,GENERACION_CENTRAL,ENER,Use,E,BEV2_01588,736.0108,736.0108,GASEOUS_FUELS,FOSIL,2022,PRX,56100.0000037876,1.00000061189815,0.100000061189815,,,41.2902058827877,0,0.000736011250363648,7.36011250363648E-005,41.3303184959325,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2024|BEV2_01602,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,HYDR,GENERACION_CENTRAL,ENER,Use,B,BEV2_01602,24483.3981,24483.3981,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01603,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,HYDR,AUTOPRODUCCION,ENER,Use,B,BEV2_01603,95.0516,95.0516,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01629,2024,ENER,COMBUSTION,1.A.1.b,Refinación de petróleo,PETR,TRANSFORMACION_REFINERIA,ENER,Use,E,BEV2_01629,2930.0992,13.9955591383489,LIQUID_FUELS,FOSIL,2022,PRX,72251.0819140552,3.00000158021019,0.600001148608,,,1.01119428973785,0,4.1986699530972E-005,8.39735155842055E-006,1.0145952154877,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2024|BEV2_01644,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,SOLAR,GENERACION_CENTRAL,ENER,Use,B,BEV2_01644,909.6136,909.6136,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01658,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,COQUE,GENERACION_CENTRAL,ENER,Use,E,BEV2_01658,54.0911,54.0911,COMB_COQUE,FOSIL,2022,PRX,97500,3,0.6,,,5.27388225,0,0.0001622733,3.245466E-005,5.2870263873,CAL,,ACTIVIDAD_X_FE,MEM_BEN,IPCC_2006_GL | MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Coque de petróleo; gas CO2]; CH4: IPCC_2006_GL [PRX; Volumen 2, capítulo 2, tabla 2.2, p. 2.16; fila Petroleum Coke; gas CH4]; N2O: IPCC_2006_GL [PRX; Volumen 2, capítulo 2, tabla 2.2, p. 2.16; fila Petroleum Coke; gas N2O]."
EM|2024|BEV2_01672,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,DOIL,GENERACION_CENTRAL,ENER,Use,E,BEV2_01672,434.7042,434.7042,COMB_DOIL,FOSIL,2022,PRX,74100,3,0.6,,,32.21158122,0,0.0013041126,0.00026082252,32.3172143406,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Gas/Diésel oíl; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Diésel; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Diésel; gas N2O]."
EM|2024|BEV2_01686,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,ELEC,GENERACION_CENTRAL,ENER,Supply,C,BEV2_01686,49633.4356,49633.4356,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01687,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,ELEC,AUTOPRODUCCION,ENER,Supply,C,BEV2_01687,3575.9969,3575.9969,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01688,2024,ENER,COMBUSTION,1.A.1.c,Fabricación de combustibles sólidos y otras industrias de la energía,ELEC,USO_ENER,ENER,Use,E,BEV2_01688,2928.5886,2928.5886,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
EM|2024|BEV2_01700,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,FOIL,GENERACION_CENTRAL,ENER,Use,E,BEV2_01700,7216.3686,7216.3686,COMB_FOIL,FOSIL,2022,PRX,77400,3,0.6,,,558.54692964,0,0.0216491058,0.00432982116,560.3005072098,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Fuelóleo residual; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas N2O]."
EM|2024|BEV2_01701,2024,ENER,COMBUSTION,1.A.1.a.i,Generación de electricidad,FOIL,AUTOPRODUCCION,ENER,Use,E,BEV2_01701,9.296,9.296,COMB_FOIL,FOSIL,2022,PRX,77400,3,0.6,,,0.7195104,0,2.7888E-005,5.5776E-006,0.721769328,CAL,,ACTIVIDAD_X_FE,MEM_BEN,MARN_GTM_BTR1_2024,"Origen de factores: CO2: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.6, p. 48; fila Fuelóleo residual; gas CO2]; CH4: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas CH4]; N2O: MARN_GTM_BTR1_2024 [PRX; BTR1 Guatemala 2024, tabla 3.17, p. 57; fila Fuelóleo residual; gas N2O]."
EM|2024|BEV2_01620,2024,HH,COMBUSTION,1.A.4.b,Residencial,LENA,USO_HH,HH,Use,F,BEV2_01620,332325.8414,332325.8414,BIOMASS,BIOGENICO,2022,PRX,112000.000077955,300,3.99999999350378,,,0,37220.4942627063,99.69775242,1.32930336344114,3143.8024590719,CAL,,ACTIVIDAD_X_FE,MEM_BEN,UNFCCC_GTM_CRT_2024,
EM|2024|BEV2_01690,2024,HH,COMBUSTION,1.A.4.b,Residencial,ELEC,USO_HH,HH,Use,F,BEV2_01690,16781.9526,16781.9526,CERO_DIRECTO,SIN_EMISION_DIRECTA,2022,CAL,0,0,0,,,0,0,0,0,0,CAL,,CERO_DIRECTO,MEM_BEN,METODO_EMISIONES,
